CustomerID,Number_of_Orders,Total_Spend,Days_Since_Last_Purchase,cluster,cluster_name
12936.0,4,1063.9,17,3,Growth Segment
12937.0,9,3097.61,15,1,Revenue Drivers
12938.0,1,114.14,26,2,Inactive
12939.0,20,25264.8,64,1,Revenue Drivers
12940.0,2,899.69,55,3,Growth Segment
12941.0,1,377.49,724,2,Inactive
12942.0,3,675.6,131,0,Retention Risk Customers
12943.0,2,496.5,558,0,Retention Risk Customers
12944.0,2,604.51,36,3,Growth Segment
12945.0,2,900.11,288,0,Retention Risk Customers
12946.0,1,324.45,437,2,Inactive
12947.0,6,1603.99,144,0,Retention Risk Customers
12948.0,9,2317.43,16,1,Revenue Drivers
12949.0,22,15526.7,31,1,Revenue Drivers
12950.0,3,1843.0,2,3,Growth Segment
12951.0,15,3213.7200000000003,9,1,Revenue Drivers
12952.0,4,1387.79,6,3,Growth Segment
12953.0,2,828.8100000000001,10,3,Growth Segment
12954.0,1,162.45,639,2,Inactive
12955.0,11,4757.16,1,1,Revenue Drivers
12956.0,4,521.89,306,0,Retention Risk Customers
12957.0,13,8706.97,10,1,Revenue Drivers
12958.0,2,467.34,400,0,Retention Risk Customers
12959.0,1,150.95,484,2,Inactive
12960.0,4,1322.0700000000002,414,0,Retention Risk Customers
12961.0,1,211.99,379,2,Inactive
12962.0,2,266.39,7,3,Growth Segment
12963.0,12,3235.79,8,1,Revenue Drivers
12964.0,1,132.24,437,2,Inactive
12965.0,1,769.8100000000001,89,3,Growth Segment
12966.0,1,160.18,10,3,Growth Segment
12967.0,3,2938.52,358,0,Retention Risk Customers
12968.0,1,135.95,112,2,Inactive
12969.0,1,122.45,603,2,Inactive
12970.0,10,1453.6,7,1,Revenue Drivers
12971.0,116,15704.6,4,1,Revenue Drivers
12972.0,4,1161.2,414,0,Retention Risk Customers
12973.0,1,385.55,414,2,Inactive
12974.0,2,408.95,198,2,Inactive
12975.0,6,2100.09,437,0,Retention Risk Customers
12976.0,8,3156.38,212,0,Retention Risk Customers
12977.0,4,513.88,156,0,Retention Risk Customers
12978.0,5,2502.82,385,0,Retention Risk Customers
12979.0,1,517.7,729,2,Inactive
12980.0,21,16245.78,158,1,Revenue Drivers
12981.0,2,372.22,30,3,Growth Segment
12982.0,8,2744.81,243,0,Retention Risk Customers
12983.0,1,490.08,598,2,Inactive
12984.0,1,97.5,19,2,Inactive
12985.0,2,1239.38,1,3,Growth Segment
12986.0,10,2729.84,429,0,Retention Risk Customers
12987.0,5,1312.21,74,3,Growth Segment
12988.0,1,505.82,292,2,Inactive
12989.0,33,13551.75,3,1,Revenue Drivers
12990.0,7,955.5,31,3,Growth Segment
12991.0,3,764.82,23,3,Growth Segment
12992.0,1,93.35,725,2,Inactive
12993.0,8,1259.63,23,3,Growth Segment
12994.0,3,974.42,4,3,Growth Segment
12995.0,1,211.32,85,2,Inactive
12996.0,1,355.5,376,2,Inactive
12997.0,8,2110.91,22,1,Revenue Drivers
12998.0,3,920.08,493,0,Retention Risk Customers
12999.0,3,455.88,196,0,Retention Risk Customers
13000.0,4,1032.5,107,0,Retention Risk Customers
13001.0,33,24042.65,4,1,Revenue Drivers
13002.0,3,414.13,318,0,Retention Risk Customers
13003.0,3,149.05,106,2,Inactive
13004.0,36,11650.85,12,1,Revenue Drivers
13005.0,4,999.68,174,0,Retention Risk Customers
13006.0,1,81.57,56,2,Inactive
13007.0,1,175.25,580,2,Inactive
13008.0,3,612.13,323,0,Retention Risk Customers
13009.0,1,234.0,673,2,Inactive
13010.0,2,330.12,374,2,Inactive
13011.0,1,50.55,372,2,Inactive
13012.0,11,2957.83,9,1,Revenue Drivers
13013.0,29,11097.43,1,1,Revenue Drivers
13014.0,11,5381.08,11,1,Revenue Drivers
13015.0,11,6579.78,53,1,Revenue Drivers
13016.0,3,789.89,73,3,Growth Segment
13017.0,1,204.0,7,3,Growth Segment
13018.0,35,9763.16,16,1,Revenue Drivers
13019.0,6,1229.95,379,0,Retention Risk Customers
13020.0,2,618.96,563,0,Retention Risk Customers
13021.0,17,4887.24,4,1,Revenue Drivers
13022.0,1,65.3,430,2,Inactive
13023.0,3,1449.03,64,3,Growth Segment
13024.0,2,555.87,471,0,Retention Risk Customers
13025.0,1,323.39,732,2,Inactive
13026.0,9,1733.08,1,1,Revenue Drivers
13027.0,19,17239.2,114,1,Revenue Drivers
13028.0,2,661.3199999999999,23,3,Growth Segment
13029.0,5,1927.3,31,1,Revenue Drivers
13030.0,2,752.4399999999999,11,3,Growth Segment
13031.0,5,3292.84,407,0,Retention Risk Customers
13032.0,9,2815.96,52,1,Revenue Drivers
13033.0,2,220.55,357,2,Inactive
13034.0,3,756.8199999999999,55,3,Growth Segment
13035.0,3,1364.2,74,3,Growth Segment
13036.0,1,307.1,685,2,Inactive
13037.0,12,3914.95,138,1,Revenue Drivers
13038.0,3,908.46,80,3,Growth Segment
13039.0,4,1010.73,584,0,Retention Risk Customers
13040.0,2,676.99,9,3,Growth Segment
13041.0,4,799.13,451,0,Retention Risk Customers
13042.0,3,1488.59,598,0,Retention Risk Customers
13043.0,1,516.42,273,2,Inactive
13044.0,11,4848.05,291,1,Revenue Drivers
13045.0,3,808.92,99,3,Growth Segment
13046.0,3,949.25,31,3,Growth Segment
13047.0,24,8428.53,32,1,Revenue Drivers
13048.0,9,4049.13,14,1,Revenue Drivers
13049.0,4,1408.24,64,3,Growth Segment
13050.0,35,11986.52,15,1,Revenue Drivers
13051.0,2,155.8,579,2,Inactive
13052.0,7,3119.33,212,0,Retention Risk Customers
13053.0,1,127.65,622,2,Inactive
13055.0,4,2321.11,78,0,Retention Risk Customers
13056.0,1,209.48,551,2,Inactive
13057.0,3,709.59,530,0,Retention Risk Customers
13058.0,3,271.40000000000003,25,3,Growth Segment
13059.0,10,2291.77,250,0,Retention Risk Customers
13060.0,1,307.53000000000003,254,2,Inactive
13061.0,1,248.61,72,2,Inactive
13062.0,1,346.98,191,2,Inactive
13063.0,1,188.4,481,2,Inactive
13064.0,6,1666.84,13,1,Revenue Drivers
13065.0,5,1055.05,373,0,Retention Risk Customers
13066.0,2,470.8,24,3,Growth Segment
13067.0,3,508.51,82,3,Growth Segment
13068.0,2,344.0,10,3,Growth Segment
13069.0,38,9284.45,1,1,Revenue Drivers
13070.0,4,751.7,192,0,Retention Risk Customers
13071.0,1,129.22,612,2,Inactive
13072.0,1,177.15,267,2,Inactive
13073.0,2,418.08,411,2,Inactive
13074.0,4,1378.74,511,0,Retention Risk Customers
13075.0,1,919.61,130,0,Retention Risk Customers
13076.0,1,135.4,458,2,Inactive
13077.0,11,2740.65,1,1,Revenue Drivers
13078.0,57,29018.06,3,1,Revenue Drivers
13079.0,6,419.18,4,3,Growth Segment
13080.0,4,280.73,179,2,Inactive
13081.0,28,56838.37,12,1,Revenue Drivers
13082.0,21,7335.75,126,1,Revenue Drivers
13083.0,3,395.43,4,3,Growth Segment
13084.0,1,122.4,492,2,Inactive
13085.0,8,2433.28,158,0,Retention Risk Customers
13086.0,1,439.33,383,2,Inactive
13087.0,1,313.64,726,2,Inactive
13088.0,1,236.11,417,2,Inactive
13089.0,203,113416.91,3,1,Revenue Drivers
13090.0,24,13091.74,9,1,Revenue Drivers
13091.0,3,2321.82,28,3,Growth Segment
13092.0,12,2140.28,71,1,Revenue Drivers
13093.0,55,54144.25,276,1,Revenue Drivers
13094.0,13,2209.44,21,1,Revenue Drivers
13095.0,1,74.39999999999999,71,2,Inactive
13096.0,1,419.7000000000001,394,2,Inactive
13097.0,28,13324.1,33,1,Revenue Drivers
13098.0,28,28882.44,1,1,Revenue Drivers
13099.0,1,207.36,99,2,Inactive
13101.0,4,695.4,234,0,Retention Risk Customers
13102.0,37,11380.1,1,1,Revenue Drivers
13103.0,3,709.64,40,3,Growth Segment
13104.0,9,1709.1,3,1,Revenue Drivers
13105.0,1,72.0,436,2,Inactive
13106.0,2,603.46,133,0,Retention Risk Customers
13107.0,9,5253.07,44,1,Revenue Drivers
13108.0,2,748.4599999999999,373,0,Retention Risk Customers
13109.0,3,1134.03,60,3,Growth Segment
13110.0,12,2957.4700000000003,31,1,Revenue Drivers
13111.0,1,321.88000000000005,719,2,Inactive
13112.0,1,20.6,541,2,Inactive
13113.0,37,18230.07,1,1,Revenue Drivers
13114.0,1,234.38,731,2,Inactive
13115.0,10,5494.7,12,1,Revenue Drivers
13116.0,1,501.14,138,2,Inactive
13117.0,18,2255.66,22,1,Revenue Drivers
13118.0,9,2415.41,20,1,Revenue Drivers
13119.0,1,134.9,669,2,Inactive
13120.0,1,30.6,239,2,Inactive
13121.0,1,283.73,269,2,Inactive
13122.0,2,922.39,94,3,Growth Segment
13123.0,2,506.75,473,0,Retention Risk Customers
13124.0,4,4641.66,90,1,Revenue Drivers
13125.0,1,148.62,524,2,Inactive
13126.0,13,3774.81,5,1,Revenue Drivers
13127.0,1,259.17,78,2,Inactive
13128.0,1,263.5,631,2,Inactive
13129.0,2,233.25,452,2,Inactive
13130.0,1,64.0,94,2,Inactive
13131.0,7,3313.77,23,1,Revenue Drivers
13132.0,1,77.3,262,2,Inactive
13133.0,3,200.45,274,2,Inactive
13134.0,6,2475.23,86,1,Revenue Drivers
13135.0,2,3371.45,197,0,Retention Risk Customers
13136.0,13,6274.56,56,1,Revenue Drivers
13137.0,16,7586.94,11,1,Revenue Drivers
13138.0,7,1274.01,22,3,Growth Segment
13139.0,8,8202.98,16,1,Revenue Drivers
13140.0,5,1054.92,108,0,Retention Risk Customers
13141.0,17,7656.08,85,1,Revenue Drivers
13142.0,1,307.09000000000003,19,3,Growth Segment
13143.0,1,405.1,585,2,Inactive
13144.0,2,135.35,333,2,Inactive
13145.0,7,1128.52,40,3,Growth Segment
13146.0,1,228.91,26,3,Growth Segment
13147.0,4,712.8,10,3,Growth Segment
13148.0,26,8497.82,29,1,Revenue Drivers
13149.0,4,1676.06,14,3,Growth Segment
13150.0,3,449.97,484,0,Retention Risk Customers
13151.0,3,2465.21,296,0,Retention Risk Customers
13152.0,7,2146.38,417,0,Retention Risk Customers
13153.0,1,486.22,6,3,Growth Segment
13154.0,3,1624.84,399,0,Retention Risk Customers
13155.0,6,1370.48,33,3,Growth Segment
13156.0,3,1586.54,385,0,Retention Risk Customers
13157.0,9,5687.36,49,1,Revenue Drivers
13158.0,5,1508.18,95,0,Retention Risk Customers
13159.0,4,1429.35,9,3,Growth Segment
13160.0,1,91.8,22,2,Inactive
13161.0,2,472.13,313,0,Retention Risk Customers
13162.0,16,9275.49,122,1,Revenue Drivers
13163.0,1,17.65,610,2,Inactive
13164.0,2,372.2,569,2,Inactive
13165.0,3,1451.16,46,3,Growth Segment
13166.0,2,875.93,283,0,Retention Risk Customers
13167.0,5,1125.15,19,3,Growth Segment
13168.0,5,1840.73,36,1,Revenue Drivers
13169.0,3,840.08,64,3,Growth Segment
13170.0,1,108.81,27,2,Inactive
13171.0,3,468.41,22,3,Growth Segment
13172.0,1,69.6,400,2,Inactive
13173.0,11,2399.82,4,1,Revenue Drivers
13174.0,12,7995.36,16,1,Revenue Drivers
13175.0,2,831.45,582,0,Retention Risk Customers
13176.0,1,481.49,46,3,Growth Segment
13177.0,2,512.2,65,3,Growth Segment
13178.0,21,14059.19,26,1,Revenue Drivers
13179.0,1,572.3100000000001,619,2,Inactive
13180.0,1,86.10000000000001,607,2,Inactive
13181.0,1,359.69,381,2,Inactive
13182.0,1,121.18,45,2,Inactive
13183.0,15,7036.18,8,1,Revenue Drivers
13184.0,10,1668.95,15,1,Revenue Drivers
13185.0,1,71.4,268,2,Inactive
13186.0,3,1575.89,40,3,Growth Segment
13187.0,4,341.36,337,0,Retention Risk Customers
13188.0,1,114.6,11,3,Growth Segment
13189.0,2,260.68,19,3,Growth Segment
13190.0,3,570.66,544,0,Retention Risk Customers
13191.0,1,164.69,658,2,Inactive
13192.0,6,2558.58,95,1,Revenue Drivers
13193.0,1,112.08,61,2,Inactive
13194.0,2,472.78,136,3,Growth Segment
13195.0,1,136.73,414,2,Inactive
13196.0,7,3068.84,11,1,Revenue Drivers
13197.0,1,373.0100000000001,610,2,Inactive
13198.0,8,4974.2300000000005,10,1,Revenue Drivers
13199.0,67,15964.21,4,1,Revenue Drivers
13200.0,4,870.09,19,3,Growth Segment
13201.0,4,1233.06,502,0,Retention Risk Customers
13202.0,7,1580.3,394,0,Retention Risk Customers
13203.0,10,2648.25,10,1,Revenue Drivers
13204.0,1,966.66,731,0,Retention Risk Customers
13205.0,1,2803.2,443,0,Retention Risk Customers
13206.0,13,8308.19,400,1,Revenue Drivers
13207.0,4,535.86,15,3,Growth Segment
13208.0,9,1976.3,59,1,Revenue Drivers
13209.0,13,8509.51,30,1,Revenue Drivers
13210.0,1,353.48,94,2,Inactive
13211.0,10,2618.77,10,1,Revenue Drivers
13212.0,3,786.83,20,3,Growth Segment
13213.0,11,3851.52,57,1,Revenue Drivers
13214.0,7,3264.23,418,0,Retention Risk Customers
13215.0,1,81.6,402,2,Inactive
13216.0,1,333.74,268,2,Inactive
13217.0,4,666.48,122,0,Retention Risk Customers
13218.0,1,62.63999999999999,127,2,Inactive
13219.0,1,76.23,618,2,Inactive
13220.0,5,1336.09,78,0,Retention Risk Customers
13221.0,2,847.41,240,0,Retention Risk Customers
13222.0,1,88.5,577,2,Inactive
13223.0,6,969.12,200,0,Retention Risk Customers
13224.0,2,2155.95,60,3,Growth Segment
13225.0,16,16260.07,3,1,Revenue Drivers
13226.0,2,312.46,273,2,Inactive
13227.0,1,257.7,202,2,Inactive
13228.0,1,358.0,81,2,Inactive
13229.0,1,160.95,226,2,Inactive
13230.0,30,6120.01,4,1,Revenue Drivers
13232.0,7,1328.35,13,3,Growth Segment
13233.0,4,1176.46,74,3,Growth Segment
13234.0,2,346.5,673,2,Inactive
13235.0,1,1031.07,212,0,Retention Risk Customers
13236.0,2,744.85,25,3,Growth Segment
13237.0,1,643.0,388,2,Inactive
13238.0,6,1006.63,17,3,Growth Segment
13239.0,5,1594.69,262,0,Retention Risk Customers
13240.0,8,1475.79,96,0,Retention Risk Customers
13241.0,1,112.53,412,2,Inactive
13242.0,7,699.4,112,0,Retention Risk Customers
13243.0,5,1220.38,203,0,Retention Risk Customers
13244.0,1,121.74,93,2,Inactive
13245.0,2,989.22,51,3,Growth Segment
13246.0,11,3351.75,18,1,Revenue Drivers
13247.0,4,501.12,18,3,Growth Segment
13248.0,2,465.68,125,3,Growth Segment
13249.0,9,1608.9299999999998,92,0,Retention Risk Customers
13250.0,2,253.09,461,2,Inactive
13251.0,1,252.68,402,2,Inactive
13252.0,2,399.3,394,2,Inactive
13253.0,4,2951.11,157,0,Retention Risk Customers
13254.0,1,51.41,376,2,Inactive
13255.0,3,678.76,9,3,Growth Segment
13257.0,1,149.75,436,2,Inactive
13258.0,5,1009.43,12,3,Growth Segment
13259.0,9,1402.54,62,1,Revenue Drivers
13260.0,1,557.62,61,3,Growth Segment
13261.0,2,944.1,269,0,Retention Risk Customers
13262.0,3,573.45,263,0,Retention Risk Customers
13263.0,39,8676.2,1,1,Revenue Drivers
13264.0,1,722.5600000000001,443,0,Retention Risk Customers
13265.0,5,2092.66,53,1,Revenue Drivers
13266.0,19,6135.04,11,1,Revenue Drivers
13267.0,36,9429.81,3,1,Revenue Drivers
13268.0,11,3174.75,18,1,Revenue Drivers
13269.0,28,8537.32,1,1,Revenue Drivers
13270.0,1,590.0,366,2,Inactive
13271.0,1,211.49,37,2,Inactive
13272.0,2,276.56,31,3,Growth Segment
13273.0,1,138.98,113,2,Inactive
13274.0,1,360.85,409,2,Inactive
13275.0,2,238.86,384,2,Inactive
13276.0,5,1891.91,64,1,Revenue Drivers
13277.0,7,523.3,16,3,Growth Segment
13278.0,4,1435.85,41,3,Growth Segment
13279.0,1,137.75,78,2,Inactive
13280.0,7,2293.33,122,0,Retention Risk Customers
13281.0,1,350.85,439,2,Inactive
13282.0,4,1313.19,18,3,Growth Segment
13283.0,4,373.36,60,3,Growth Segment
13284.0,1,201.19,331,2,Inactive
13285.0,6,3364.59,23,1,Revenue Drivers
13286.0,1,734.91,600,0,Retention Risk Customers
13287.0,3,781.59,603,0,Retention Risk Customers
13288.0,5,927.61,443,0,Retention Risk Customers
13289.0,1,307.95,724,2,Inactive
13290.0,1,208.63,438,2,Inactive
13291.0,11,3270.79,156,1,Revenue Drivers
13292.0,5,994.51,39,3,Growth Segment
13293.0,6,1192.94,392,0,Retention Risk Customers
13294.0,3,1689.53,190,0,Retention Risk Customers
13295.0,4,1101.97,360,0,Retention Risk Customers
13296.0,6,792.51,137,0,Retention Risk Customers
13297.0,7,4368.62,8,1,Revenue Drivers
13298.0,1,360.0,1,3,Growth Segment
13299.0,3,1218.7,268,0,Retention Risk Customers
13300.0,3,1285.51,169,0,Retention Risk Customers
13301.0,4,618.09,104,3,Growth Segment
13302.0,2,159.2,155,2,Inactive
13303.0,1,61.72,400,2,Inactive
13304.0,4,1217.99,351,0,Retention Risk Customers
13305.0,16,3616.41,4,1,Revenue Drivers
13306.0,1,53.65,430,2,Inactive
13307.0,3,273.34,120,2,Inactive
13308.0,4,1670.37,23,3,Growth Segment
13309.0,6,1706.37,7,1,Revenue Drivers
13310.0,5,1541.2,28,3,Growth Segment
13311.0,2,598.57,4,3,Growth Segment
13312.0,1,124.75,451,2,Inactive
13313.0,12,3445.32,22,1,Revenue Drivers
13314.0,3,775.94,2,3,Growth Segment
13315.0,1,310.26000000000005,689,2,Inactive
13316.0,10,12940.82,37,1,Revenue Drivers
13317.0,19,6486.091,66,1,Revenue Drivers
13318.0,3,640.76,1,3,Growth Segment
13319.0,58,21323.22,5,1,Revenue Drivers
13320.0,6,2211.6,78,1,Revenue Drivers
13321.0,2,567.36,72,3,Growth Segment
13322.0,1,199.48,17,3,Growth Segment
13323.0,5,787.85,3,3,Growth Segment
13324.0,18,10513.47,36,1,Revenue Drivers
13325.0,1,675.3,82,3,Growth Segment
13326.0,1,281.76,432,2,Inactive
13327.0,20,9134.48,39,1,Revenue Drivers
13328.0,1,1308.48,316,0,Retention Risk Customers
13329.0,8,4808.7699999999995,32,1,Revenue Drivers
13330.0,6,2796.1,93,1,Revenue Drivers
13331.0,1,262.4,402,2,Inactive
13332.0,1,350.9,14,3,Growth Segment
13333.0,3,1015.74,411,0,Retention Risk Customers
13334.0,5,6201.8,82,1,Revenue Drivers
13336.0,1,795.12,77,3,Growth Segment
13337.0,1,1575.26,546,0,Retention Risk Customers
13338.0,4,2445.62,158,0,Retention Risk Customers
13339.0,1,860.12,201,0,Retention Risk Customers
13340.0,12,22100.56,45,1,Revenue Drivers
13341.0,1,775.85,261,0,Retention Risk Customers
13343.0,1,353.43,178,2,Inactive
13344.0,3,2511.69,68,0,Retention Risk Customers
13345.0,1,389.5,288,2,Inactive
13346.0,6,299.4,463,0,Retention Risk Customers
13347.0,1,341.35999999999996,70,2,Inactive
13348.0,1,233.76,64,2,Inactive
13349.0,1,247.32,11,3,Growth Segment
13350.0,2,979.12,16,3,Growth Segment
13351.0,1,373.94,66,3,Growth Segment
13352.0,1,397.98,60,3,Growth Segment
13354.0,1,743.53,71,3,Growth Segment
13355.0,1,674.7,122,3,Growth Segment
13356.0,1,768.24,80,3,Growth Segment
13357.0,5,3805.51,257,0,Retention Risk Customers
13358.0,1,439.03,269,2,Inactive
13359.0,2,1043.31,64,3,Growth Segment
13360.0,4,1553.65,432,0,Retention Risk Customers
13361.0,2,1450.5,472,0,Retention Risk Customers
13362.0,7,5394.07,9,1,Revenue Drivers
13363.0,3,1723.86,18,3,Growth Segment
13364.0,1,134.96,71,2,Inactive
13365.0,2,2225.37,34,3,Growth Segment
13366.0,1,56.16,50,2,Inactive
13367.0,1,510.2,432,2,Inactive
13368.0,4,1121.5,257,0,Retention Risk Customers
13369.0,1,308.28000000000003,366,2,Inactive
13370.0,1,754.87,372,0,Retention Risk Customers
13371.0,2,2297.66,505,0,Retention Risk Customers
13372.0,1,378.64,90,2,Inactive
13373.0,6,7587.19,61,1,Revenue Drivers
13374.0,2,422.8,415,2,Inactive
13375.0,2,1792.23,89,0,Retention Risk Customers
13376.0,3,1019.76,99,0,Retention Risk Customers
13377.0,2,1552.88,397,0,Retention Risk Customers
13379.0,3,572.56,26,3,Growth Segment
13380.0,1,62.4,433,2,Inactive
13381.0,12,8224.37,32,1,Revenue Drivers
13382.0,5,1387.58,281,0,Retention Risk Customers
13383.0,1,305.28000000000003,544,2,Inactive
13384.0,11,6680.83,31,1,Revenue Drivers
13385.0,1,534.57,330,2,Inactive
13386.0,2,835.46,414,0,Retention Risk Customers
13387.0,1,186.94,417,2,Inactive
13388.0,3,1185.65,131,0,Retention Risk Customers
13389.0,3,797.96,11,3,Growth Segment
13390.0,1,544.08,75,3,Growth Segment
13391.0,1,59.8,204,2,Inactive
13392.0,1,91.14,677,2,Inactive
13393.0,4,1131.45,584,0,Retention Risk Customers
13394.0,19,6621.7,2,1,Revenue Drivers
13395.0,3,1180.23,185,0,Retention Risk Customers
13396.0,2,1360.99,29,3,Growth Segment
13397.0,10,3191.87,73,1,Revenue Drivers
13398.0,2,670.34,192,0,Retention Risk Customers
13399.0,3,275.4,464,2,Inactive
13400.0,1,310.83,583,2,Inactive
13402.0,4,1226.85,127,0,Retention Risk Customers
13403.0,3,229.5,18,3,Growth Segment
13404.0,2,252.49,1,3,Growth Segment
13405.0,6,1213.811,74,3,Growth Segment
13406.0,2,568.92,427,0,Retention Risk Customers
13407.0,3,2244.7,579,0,Retention Risk Customers
13408.0,106,50174.782,2,1,Revenue Drivers
13410.0,9,2201.96,24,1,Revenue Drivers
13411.0,1,213.55,107,2,Inactive
13412.0,1,487.35,620,2,Inactive
13413.0,6,429.44,640,0,Retention Risk Customers
13414.0,6,2494.14,134,0,Retention Risk Customers
13415.0,4,784.17,473,0,Retention Risk Customers
13416.0,3,940.8,44,3,Growth Segment
13417.0,6,1669.49,5,1,Revenue Drivers
13418.0,31,11559.66,12,1,Revenue Drivers
13419.0,1,221.06,64,2,Inactive
13420.0,2,159.85,150,2,Inactive
13421.0,8,4058.75,40,1,Revenue Drivers
13422.0,1,2626.3,64,3,Growth Segment
13423.0,1,217.03,429,2,Inactive
13424.0,1,572.77,450,2,Inactive
13425.0,5,3390.4300000000003,108,1,Revenue Drivers
13426.0,22,8167.38,1,1,Revenue Drivers
13427.0,6,1006.53,19,3,Growth Segment
13428.0,3,478.54,10,3,Growth Segment
13429.0,4,1006.8,11,3,Growth Segment
13430.0,2,679.4499999999999,19,3,Growth Segment
13431.0,8,3316.24,67,1,Revenue Drivers
13432.0,2,439.1,571,2,Inactive
13433.0,4,658.32,501,0,Retention Risk Customers
13434.0,5,1666.86,74,0,Retention Risk Customers
13435.0,9,4447.33,5,1,Revenue Drivers
13436.0,1,196.89,2,3,Growth Segment
13437.0,7,3408.06,14,1,Revenue Drivers
13438.0,1,46.5,547,2,Inactive
13439.0,3,986.61,255,0,Retention Risk Customers
13440.0,7,1295.25,423,0,Retention Risk Customers
13441.0,2,720.9,92,3,Growth Segment
13442.0,3,419.87,667,0,Retention Risk Customers
13443.0,6,1273.16,449,0,Retention Risk Customers
13444.0,2,619.08,374,0,Retention Risk Customers
13445.0,1,241.9,626,2,Inactive
13446.0,11,3881.89,430,0,Retention Risk Customers
13447.0,3,1129.14,23,3,Growth Segment
13448.0,13,8745.93,17,1,Revenue Drivers
13449.0,1,291.88,24,3,Growth Segment
13450.0,13,4120.04,27,1,Revenue Drivers
13451.0,11,7090.06,26,1,Revenue Drivers
13452.0,3,729.8,259,0,Retention Risk Customers
13453.0,3,781.6899999999999,166,0,Retention Risk Customers
13454.0,1,219.87,641,2,Inactive
13455.0,6,2212.99,25,1,Revenue Drivers
13456.0,6,1766.72,18,1,Revenue Drivers
13457.0,2,148.22,689,2,Inactive
13458.0,16,11959.27,7,1,Revenue Drivers
13459.0,2,1160.41,625,0,Retention Risk Customers
13460.0,2,183.44,29,3,Growth Segment
13461.0,6,4160.0,39,1,Revenue Drivers
13462.0,5,1153.85,253,0,Retention Risk Customers
13464.0,6,3097.64,58,1,Revenue Drivers
13465.0,2,931.12,446,0,Retention Risk Customers
13466.0,5,1013.35,184,0,Retention Risk Customers
13467.0,2,1071.91,11,3,Growth Segment
13468.0,72,12793.28,2,1,Revenue Drivers
13469.0,1,82.4,653,2,Inactive
13470.0,2,165.0,99,2,Inactive
13471.0,4,2501.84,1,1,Revenue Drivers
13472.0,2,592.24,464,0,Retention Risk Customers
13473.0,8,2657.76,61,1,Revenue Drivers
13474.0,3,646.59,236,0,Retention Risk Customers
13475.0,4,1431.78,191,0,Retention Risk Customers
13476.0,5,2061.47,179,0,Retention Risk Customers
13477.0,11,2819.17,38,1,Revenue Drivers
13478.0,5,2215.78,469,0,Retention Risk Customers
13479.0,4,851.37,201,0,Retention Risk Customers
13480.0,2,627.82,417,0,Retention Risk Customers
13481.0,11,3830.84,46,1,Revenue Drivers
13482.0,2,336.09,232,2,Inactive
13483.0,1,140.34,66,2,Inactive
13484.0,3,790.72,241,0,Retention Risk Customers
13485.0,11,3019.2200000000003,233,0,Retention Risk Customers
13486.0,3,1122.41,78,3,Growth Segment
13487.0,5,846.87,58,3,Growth Segment
13488.0,23,14205.96,17,1,Revenue Drivers
